participant_ID,trial_number,target_cxn,prime_cxn,verb_overlap,rt
Q8O3G56A,74,CM,RES,yes,810
Q8O3G56A,85,CM,CM,no,784
Q8O3G56A,85,CM,CM,no,1240
Q8O3G56A,85,CM,CM,no,736
Q8O3G56A,89,CM,RES,no,1135
Q8O3G56A,89,CM,RES,no,960
Q8O3G56A,89,CM,RES,no,784
Q8O3G56A,95,RES,CM,no,1592
Q8O3G56A,95,RES,CM,no,1544
Q8O3G56A,95,RES,CM,no,1112
Q8O3G56A,101,CM,RES,yes,760
Q8O3G56A,101,CM,RES,yes,872
Q8O3G56A,101,CM,RES,yes,768
Q8O3G56A,106,CM,CM,yes,665
Q8O3G56A,106,CM,CM,yes,816
Q8O3G56A,106,CM,CM,yes,584
Q8O3G56A,111,RES,RES,yes,776
Q8O3G56A,111,RES,RES,yes,944
Q8O3G56A,111,RES,RES,yes,1017
Q8O3G56A,116,RES,RES,no,680
Q8O3G56A,116,RES,RES,no,784
Q8O3G56A,116,RES,RES,no,568
Q8O3G56A,121,RES,CM,yes,727
Q8O3G56A,121,RES,CM,yes,881
Q8O3G56A,121,RES,CM,yes,647
Q8O3G56A,126,RES,CM,yes,856
Q8O3G56A,126,RES,CM,yes,1599
Q8O3G56A,126,RES,CM,yes,816
Q8O3G56A,130,CM,RES,yes,616
Q8O3G56A,130,CM,RES,yes,1296
Q8O3G56A,130,CM,RES,yes,704
Q8O3G56A,136,RES,RES,no,856
Q8O3G56A,136,RES,RES,no,664
Q8O3G56A,136,RES,RES,no,496
Q8O3G56A,140,CM,CM,no,768
Q8O3G56A,140,CM,CM,no,1624
Q8O3G56A,140,CM,CM,no,896
Q8O3G56A,145,CM,RES,no,1208
Q8O3G56A,145,CM,RES,no,1328
Q8O3G56A,145,CM,RES,no,671
Q8O3G56A,150,CM,CM,yes,824
Q8O3G56A,150,CM,CM,yes,1232
Q8O3G56A,150,CM,CM,yes,1689
Q8O3G56A,154,RES,RES,yes,841
Q8O3G56A,154,RES,RES,yes,816
Q8O3G56A,154,RES,RES,yes,745
Q8O3G56A,160,RES,CM,no,1576
Q8O3G56A,160,RES,CM,no,784
Q8O3G56A,160,RES,CM,no,776
4OGMA8T7,4,CM,RES,yes,822
4OGMA8T7,4,CM,RES,yes,731
4OGMA8T7,4,CM,RES,yes,679
4OGMA8T7,9,RES,CM,yes,1121
4OGMA8T7,9,RES,CM,yes,1280
4OGMA8T7,9,RES,CM,yes,931
4OGMA8T7,14,RES,CM,no,841
4OGMA8T7,14,RES,CM,no,821
4OGMA8T7,14,RES,CM,no,1130
4OGMA8T7,18,CM,RES,no,2041
4OGMA8T7,18,CM,RES,no,670
4OGMA8T7,18,CM,RES,no,641
4OGMA8T7,23,CM,CM,no,850
4OGMA8T7,23,CM,CM,no,779
4OGMA8T7,23,CM,CM,no,610
4OGMA8T7,27,RES,RES,no,1179
4OGMA8T7,27,RES,RES,no,799
4OGMA8T7,27,RES,RES,no,680
4OGMA8T7,32,CM,CM,yes,588
4OGMA8T7,32,CM,CM,yes,699
4OGMA8T7,32,CM,CM,yes,690
4OGMA8T7,38,RES,RES,yes,1211
4OGMA8T7,38,RES,RES,yes,609
4OGMA8T7,38,RES,RES,yes,741
4OGMA8T7,43,RES,RES,no,680
4OGMA8T7,43,RES,RES,no,689
4OGMA8T7,43,RES,RES,no,631
4OGMA8T7,48,RES,CM,yes,590
4OGMA8T7,48,RES,CM,yes,1170
4OGMA8T7,48,RES,CM,yes,600
4OGMA8T7,64,CM,RES,no,749
4OGMA8T7,64,CM,RES,no,820
4OGMA8T7,64,CM,RES,no,710
4OGMA8T7,68,CM,CM,yes,1029
4OGMA8T7,68,CM,CM,yes,680
4OGMA8T7,68,CM,CM,yes,590
4OGMA8T7,74,CM,RES,yes,660
4OGMA8T7,74,CM,RES,yes,660
4OGMA8T7,74,CM,RES,yes,730
4OGMA8T7,79,CM,CM,no,769
4OGMA8T7,79,CM,CM,no,970
4OGMA8T7,79,CM,CM,no,630
4OGMA8T7,85,CM,CM,no,750
4OGMA8T7,85,CM,CM,no,821
4OGMA8T7,85,CM,CM,no,550
4OGMA8T7,89,CM,RES,no,1439
4OGMA8T7,89,CM,RES,no,1310
4OGMA8T7,89,CM,RES,no,670
4OGMA8T7,95,RES,CM,no,1190
4OGMA8T7,95,RES,CM,no,851
4OGMA8T7,95,RES,CM,no,911
4OGMA8T7,101,CM,RES,yes,1059
4OGMA8T7,101,CM,RES,yes,1070
4OGMA8T7,101,CM,RES,yes,710
4OGMA8T7,106,CM,CM,yes,670
4OGMA8T7,106,CM,CM,yes,821
4OGMA8T7,106,CM,CM,yes,639
4OGMA8T7,111,RES,RES,yes,710
4OGMA8T7,111,RES,RES,yes,640
4OGMA8T7,111,RES,RES,yes,750
4OGMA8T7,116,RES,RES,no,582
4OGMA8T7,116,RES,RES,no,730
4OGMA8T7,116,RES,RES,no,500
4OGMA8T7,130,CM,RES,yes,628
4OGMA8T7,130,CM,RES,yes,864
4OGMA8T7,130,CM,RES,yes,1095
4OGMA8T7,136,RES,RES,no,699
4OGMA8T7,136,RES,RES,no,510
4OGMA8T7,136,RES,RES,no,720
4OGMA8T7,145,CM,RES,no,1111
4OGMA8T7,145,CM,RES,no,970
4OGMA8T7,145,CM,RES,no,630
4OGMA8T7,150,CM,CM,yes,789
4OGMA8T7,150,CM,CM,yes,700
4OGMA8T7,150,CM,CM,yes,740
4OGMA8T7,154,RES,RES,yes,931
4OGMA8T7,154,RES,RES,yes,630
4OGMA8T7,154,RES,RES,yes,660
4OGMA8T7,160,RES,CM,no,809
4OGMA8T7,160,RES,CM,no,872
4OGMA8T7,160,RES,CM,no,808
XD312PB9,9,RES,CM,yes,979
XD312PB9,9,RES,CM,yes,1239
XD312PB9,9,RES,CM,yes,1247
XD312PB9,14,RES,CM,no,746
XD312PB9,14,RES,CM,no,659
XD312PB9,14,RES,CM,no,1689
XD312PB9,18,CM,RES,no,1117
XD312PB9,18,CM,RES,no,1003
XD312PB9,18,CM,RES,no,1263
XD312PB9,27,RES,RES,no,1500
XD312PB9,27,RES,RES,no,739
XD312PB9,27,RES,RES,no,838
XD312PB9,32,CM,CM,yes,1011
XD312PB9,32,CM,CM,yes,618
XD312PB9,32,CM,CM,yes,940
XD312PB9,38,RES,RES,yes,676
XD312PB9,38,RES,RES,yes,651
XD312PB9,38,RES,RES,yes,795
XD312PB9,43,RES,RES,no,868
XD312PB9,43,RES,RES,no,583
XD312PB9,43,RES,RES,no,693
XD312PB9,48,RES,CM,yes,833
XD312PB9,48,RES,CM,yes,709
XD312PB9,48,RES,CM,yes,770
XD312PB9,53,RES,CM,no,828
XD312PB9,53,RES,CM,no,889
XD312PB9,53,RES,CM,no,800
XD312PB9,64,CM,RES,no,993
XD312PB9,64,CM,RES,no,1211
XD312PB9,64,CM,RES,no,1795
XD312PB9,68,CM,CM,yes,840
XD312PB9,68,CM,CM,yes,845
XD312PB9,68,CM,CM,yes,704
XD312PB9,74,CM,RES,yes,660
XD312PB9,74,CM,RES,yes,594
XD312PB9,74,CM,RES,yes,934
XD312PB9,85,CM,CM,no,780
XD312PB9,85,CM,CM,no,1544
XD312PB9,85,CM,CM,no,742
XD312PB9,89,CM,RES,no,940
XD312PB9,89,CM,RES,no,880
XD312PB9,89,CM,RES,no,736
XD312PB9,95,RES,CM,no,655
XD312PB9,95,RES,CM,no,942
XD312PB9,95,RES,CM,no,1249
XD312PB9,101,CM,RES,yes,1119
XD312PB9,101,CM,RES,yes,1109
XD312PB9,101,CM,RES,yes,802
XD312PB9,106,CM,CM,yes,1573
XD312PB9,106,CM,CM,yes,838
XD312PB9,106,CM,CM,yes,754
XD312PB9,111,RES,RES,yes,724
XD312PB9,111,RES,RES,yes,851
XD312PB9,111,RES,RES,yes,817
XD312PB9,116,RES,RES,no,780
XD312PB9,116,RES,RES,no,884
XD312PB9,116,RES,RES,no,670
XD312PB9,121,RES,CM,yes,1168
XD312PB9,121,RES,CM,yes,994
XD312PB9,121,RES,CM,yes,761
XD312PB9,126,RES,CM,yes,758
XD312PB9,126,RES,CM,yes,945
XD312PB9,126,RES,CM,yes,2100
XD312PB9,130,CM,RES,yes,810
XD312PB9,130,CM,RES,yes,1340
XD312PB9,130,CM,RES,yes,1004
XD312PB9,136,RES,RES,no,720
XD312PB9,136,RES,RES,no,774
XD312PB9,136,RES,RES,no,1180
XD312PB9,140,CM,CM,no,856
XD312PB9,140,CM,CM,no,1201
XD312PB9,140,CM,CM,no,835
XD312PB9,145,CM,RES,no,793
XD312PB9,145,CM,RES,no,952
XD312PB9,145,CM,RES,no,649
XD312PB9,150,CM,CM,yes,679
XD312PB9,150,CM,CM,yes,964
XD312PB9,150,CM,CM,yes,725
XD312PB9,154,RES,RES,yes,812
XD312PB9,154,RES,RES,yes,1155
XD312PB9,154,RES,RES,yes,1120
NYOYWKH1,4,CM,RES,yes,1430
NYOYWKH1,4,CM,RES,yes,824
NYOYWKH1,4,CM,RES,yes,672
NYOYWKH1,9,RES,CM,yes,814
NYOYWKH1,9,RES,CM,yes,1274
NYOYWKH1,9,RES,CM,yes,961
NYOYWKH1,14,RES,CM,no,911
NYOYWKH1,14,RES,CM,no,873
NYOYWKH1,14,RES,CM,no,1088
NYOYWKH1,18,CM,RES,no,911
NYOYWKH1,18,CM,RES,no,757
NYOYWKH1,18,CM,RES,no,741
NYOYWKH1,23,CM,CM,no,1140
NYOYWKH1,23,CM,CM,no,969
NYOYWKH1,23,CM,CM,no,619
NYOYWKH1,27,RES,RES,no,947
NYOYWKH1,27,RES,RES,no,1055
NYOYWKH1,27,RES,RES,no,674
NYOYWKH1,32,CM,CM,yes,830
NYOYWKH1,32,CM,CM,yes,870
NYOYWKH1,32,CM,CM,yes,634
NYOYWKH1,38,RES,RES,yes,731
NYOYWKH1,38,RES,RES,yes,910
NYOYWKH1,38,RES,RES,yes,683
NYOYWKH1,43,RES,RES,no,839
NYOYWKH1,43,RES,RES,no,628
NYOYWKH1,43,RES,RES,no,641
NYOYWKH1,48,RES,CM,yes,917
NYOYWKH1,48,RES,CM,yes,726
NYOYWKH1,48,RES,CM,yes,731
NYOYWKH1,53,RES,CM,no,737
NYOYWKH1,53,RES,CM,no,999
NYOYWKH1,53,RES,CM,no,672
NYOYWKH1,64,CM,RES,no,858
NYOYWKH1,64,CM,RES,no,808
NYOYWKH1,64,CM,RES,no,706
NYOYWKH1,68,CM,CM,yes,897
NYOYWKH1,68,CM,CM,yes,613
NYOYWKH1,68,CM,CM,yes,1143
NYOYWKH1,74,CM,RES,yes,707
NYOYWKH1,74,CM,RES,yes,750
NYOYWKH1,74,CM,RES,yes,979
NYOYWKH1,79,CM,CM,no,807
NYOYWKH1,79,CM,CM,no,835
NYOYWKH1,79,CM,CM,no,1136
NYOYWKH1,85,CM,CM,no,678
NYOYWKH1,85,CM,CM,no,973
NYOYWKH1,85,CM,CM,no,894
NYOYWKH1,89,CM,RES,no,926
NYOYWKH1,89,CM,RES,no,624
NYOYWKH1,89,CM,RES,no,742
NYOYWKH1,95,RES,CM,no,718
NYOYWKH1,95,RES,CM,no,589
NYOYWKH1,95,RES,CM,no,680
NYOYWKH1,101,CM,RES,yes,823
NYOYWKH1,101,CM,RES,yes,934
NYOYWKH1,101,CM,RES,yes,821
NYOYWKH1,106,CM,CM,yes,665
NYOYWKH1,106,CM,CM,yes,808
NYOYWKH1,106,CM,CM,yes,597
NYOYWKH1,111,RES,RES,yes,1013
NYOYWKH1,111,RES,RES,yes,708
NYOYWKH1,111,RES,RES,yes,781
NYOYWKH1,116,RES,RES,no,958
NYOYWKH1,116,RES,RES,no,697
NYOYWKH1,116,RES,RES,no,714
NYOYWKH1,121,RES,CM,yes,679
NYOYWKH1,121,RES,CM,yes,783
NYOYWKH1,121,RES,CM,yes,804
NYOYWKH1,130,CM,RES,yes,832
NYOYWKH1,130,CM,RES,yes,1244
NYOYWKH1,130,CM,RES,yes,744
NYOYWKH1,136,RES,RES,no,891
NYOYWKH1,136,RES,RES,no,801
NYOYWKH1,136,RES,RES,no,894
NYOYWKH1,140,CM,CM,no,800
NYOYWKH1,140,CM,CM,no,712
NYOYWKH1,140,CM,CM,no,783
NYOYWKH1,145,CM,RES,no,1043
NYOYWKH1,145,CM,RES,no,729
NYOYWKH1,145,CM,RES,no,637
NYOYWKH1,150,CM,CM,yes,662
NYOYWKH1,150,CM,CM,yes,660
NYOYWKH1,150,CM,CM,yes,566
NYOYWKH1,154,RES,RES,yes,830
NYOYWKH1,154,RES,RES,yes,642
NYOYWKH1,154,RES,RES,yes,720
NYOYWKH1,160,RES,CM,no,614
NYOYWKH1,160,RES,CM,no,718
NYOYWKH1,160,RES,CM,no,714
OY9XYIM1,4,CM,RES,yes,1031
OY9XYIM1,4,CM,RES,yes,927
OY9XYIM1,4,CM,RES,yes,769
OY9XYIM1,9,RES,CM,yes,735
OY9XYIM1,9,RES,CM,yes,922
OY9XYIM1,9,RES,CM,yes,627
OY9XYIM1,14,RES,CM,no,717
OY9XYIM1,14,RES,CM,no,1057
OY9XYIM1,14,RES,CM,no,1071
OY9XYIM1,18,CM,RES,no,968
OY9XYIM1,18,CM,RES,no,626
OY9XYIM1,18,CM,RES,no,711
OY9XYIM1,27,RES,RES,no,1694
OY9XYIM1,27,RES,RES,no,718
OY9XYIM1,27,RES,RES,no,482
OY9XYIM1,32,CM,CM,yes,716
OY9XYIM1,32,CM,CM,yes,778
OY9XYIM1,32,CM,CM,yes,591
OY9XYIM1,38,RES,RES,yes,1236
OY9XYIM1,38,RES,RES,yes,597
OY9XYIM1,38,RES,RES,yes,536
OY9XYIM1,43,RES,RES,no,1227
OY9XYIM1,43,RES,RES,no,598
OY9XYIM1,43,RES,RES,no,533
OY9XYIM1,48,RES,CM,yes,1426
OY9XYIM1,48,RES,CM,yes,706
OY9XYIM1,48,RES,CM,yes,718
OY9XYIM1,53,RES,CM,no,679
OY9XYIM1,53,RES,CM,no,806
OY9XYIM1,53,RES,CM,no,485
OY9XYIM1,64,CM,RES,no,646
OY9XYIM1,64,CM,RES,no,648
OY9XYIM1,64,CM,RES,no,642
OY9XYIM1,68,CM,CM,yes,743
OY9XYIM1,68,CM,CM,yes,1259
OY9XYIM1,68,CM,CM,yes,723
OY9XYIM1,74,CM,RES,yes,908
OY9XYIM1,74,CM,RES,yes,739
OY9XYIM1,74,CM,RES,yes,721
OY9XYIM1,85,CM,CM,no,1144
OY9XYIM1,85,CM,CM,no,1129
OY9XYIM1,85,CM,CM,no,661
OY9XYIM1,89,CM,RES,no,880
OY9XYIM1,89,CM,RES,no,616
OY9XYIM1,89,CM,RES,no,566
OY9XYIM1,95,RES,CM,no,732
OY9XYIM1,95,RES,CM,no,802
OY9XYIM1,95,RES,CM,no,637
OY9XYIM1,101,CM,RES,yes,682
OY9XYIM1,101,CM,RES,yes,1764
OY9XYIM1,101,CM,RES,yes,859
OY9XYIM1,106,CM,CM,yes,678
OY9XYIM1,106,CM,CM,yes,653
OY9XYIM1,106,CM,CM,yes,763
OY9XYIM1,111,RES,RES,yes,702
OY9XYIM1,111,RES,RES,yes,642
OY9XYIM1,111,RES,RES,yes,803
OY9XYIM1,116,RES,RES,no,921
OY9XYIM1,116,RES,RES,no,724
OY9XYIM1,116,RES,RES,no,701
OY9XYIM1,126,RES,CM,yes,1686
OY9XYIM1,126,RES,CM,yes,1256
OY9XYIM1,126,RES,CM,yes,781
OY9XYIM1,130,CM,RES,yes,910
OY9XYIM1,130,CM,RES,yes,650
OY9XYIM1,130,CM,RES,yes,614
OY9XYIM1,140,CM,CM,no,831
OY9XYIM1,140,CM,CM,no,881
OY9XYIM1,140,CM,CM,no,759
OY9XYIM1,145,CM,RES,no,835
OY9XYIM1,145,CM,RES,no,822
OY9XYIM1,145,CM,RES,no,661
OY9XYIM1,150,CM,CM,yes,1335
OY9XYIM1,150,CM,CM,yes,1289
OY9XYIM1,150,CM,CM,yes,612
OY9XYIM1,154,RES,RES,yes,948
OY9XYIM1,154,RES,RES,yes,666
OY9XYIM1,154,RES,RES,yes,603
OY9XYIM1,160,RES,CM,no,785
OY9XYIM1,160,RES,CM,no,613
OY9XYIM1,160,RES,CM,no,608
PJUUV4Z5,4,CM,RES,yes,1530
PJUUV4Z5,4,CM,RES,yes,1297
PJUUV4Z5,4,CM,RES,yes,1049
PJUUV4Z5,9,RES,CM,yes,1263
PJUUV4Z5,9,RES,CM,yes,1850
PJUUV4Z5,9,RES,CM,yes,1579
PJUUV4Z5,18,CM,RES,no,1099
PJUUV4Z5,18,CM,RES,no,1083
PJUUV4Z5,18,CM,RES,no,902
PJUUV4Z5,23,CM,CM,no,1022
PJUUV4Z5,23,CM,CM,no,625
PJUUV4Z5,23,CM,CM,no,969
PJUUV4Z5,27,RES,RES,no,918
PJUUV4Z5,27,RES,RES,no,2508
PJUUV4Z5,27,RES,RES,no,596
PJUUV4Z5,32,CM,CM,yes,910
PJUUV4Z5,32,CM,CM,yes,957
PJUUV4Z5,32,CM,CM,yes,1109
PJUUV4Z5,38,RES,RES,yes,1146
PJUUV4Z5,38,RES,RES,yes,681
PJUUV4Z5,38,RES,RES,yes,879
PJUUV4Z5,43,RES,RES,no,675
PJUUV4Z5,43,RES,RES,no,820
PJUUV4Z5,43,RES,RES,no,770
PJUUV4Z5,48,RES,CM,yes,716
PJUUV4Z5,48,RES,CM,yes,1789
PJUUV4Z5,48,RES,CM,yes,838
PJUUV4Z5,53,RES,CM,no,1053
PJUUV4Z5,53,RES,CM,no,714
PJUUV4Z5,53,RES,CM,no,861
PJUUV4Z5,64,CM,RES,no,819
PJUUV4Z5,64,CM,RES,no,949
PJUUV4Z5,64,CM,RES,no,800
PJUUV4Z5,68,CM,CM,yes,794
PJUUV4Z5,68,CM,CM,yes,884
PJUUV4Z5,68,CM,CM,yes,895
PJUUV4Z5,74,CM,RES,yes,751
PJUUV4Z5,74,CM,RES,yes,858
PJUUV4Z5,74,CM,RES,yes,766
PJUUV4Z5,79,CM,CM,no,1018
PJUUV4Z5,79,CM,CM,no,810
PJUUV4Z5,79,CM,CM,no,1234
PJUUV4Z5,85,CM,CM,no,845
PJUUV4Z5,85,CM,CM,no,1004
PJUUV4Z5,85,CM,CM,no,658
PJUUV4Z5,89,CM,RES,no,1237
PJUUV4Z5,89,CM,RES,no,1161
PJUUV4Z5,89,CM,RES,no,704
PJUUV4Z5,95,RES,CM,no,1495
PJUUV4Z5,95,RES,CM,no,1121
PJUUV4Z5,95,RES,CM,no,1047
PJUUV4Z5,101,CM,RES,yes,941
PJUUV4Z5,101,CM,RES,yes,1206
PJUUV4Z5,101,CM,RES,yes,926
PJUUV4Z5,106,CM,CM,yes,955
PJUUV4Z5,106,CM,CM,yes,1639
PJUUV4Z5,106,CM,CM,yes,773
PJUUV4Z5,111,RES,RES,yes,670
PJUUV4Z5,111,RES,RES,yes,896
PJUUV4Z5,111,RES,RES,yes,798
PJUUV4Z5,116,RES,RES,no,873
PJUUV4Z5,116,RES,RES,no,825
PJUUV4Z5,116,RES,RES,no,627
PJUUV4Z5,121,RES,CM,yes,936
PJUUV4Z5,121,RES,CM,yes,860
PJUUV4Z5,121,RES,CM,yes,773
PJUUV4Z5,126,RES,CM,yes,874
PJUUV4Z5,126,RES,CM,yes,999
PJUUV4Z5,130,CM,RES,yes,1003
PJUUV4Z5,130,CM,RES,yes,1589
PJUUV4Z5,130,CM,RES,yes,1436
PJUUV4Z5,136,RES,RES,no,870
PJUUV4Z5,136,RES,RES,no,942
PJUUV4Z5,136,RES,RES,no,832
PJUUV4Z5,145,CM,RES,no,1413
PJUUV4Z5,145,CM,RES,no,1056
PJUUV4Z5,145,CM,RES,no,633
PJUUV4Z5,150,CM,CM,yes,762
PJUUV4Z5,150,CM,CM,yes,1155
PJUUV4Z5,150,CM,CM,yes,1557
PJUUV4Z5,154,RES,RES,yes,652
PJUUV4Z5,154,RES,RES,yes,918
PJUUV4Z5,154,RES,RES,yes,1330
M1DNYECO,4,CM,RES,yes,1021
M1DNYECO,4,CM,RES,yes,1059
M1DNYECO,4,CM,RES,yes,787
M1DNYECO,9,RES,CM,yes,1487
M1DNYECO,9,RES,CM,yes,1642
M1DNYECO,9,RES,CM,yes,914
M1DNYECO,18,CM,RES,no,1341
M1DNYECO,18,CM,RES,no,623
M1DNYECO,18,CM,RES,no,1245
M1DNYECO,23,CM,CM,no,1307
M1DNYECO,23,CM,CM,no,1020
M1DNYECO,23,CM,CM,no,614
M1DNYECO,32,CM,CM,yes,853
M1DNYECO,32,CM,CM,yes,684
M1DNYECO,32,CM,CM,yes,671
M1DNYECO,38,RES,RES,yes,746
M1DNYECO,38,RES,RES,yes,1274
M1DNYECO,38,RES,RES,yes,954
M1DNYECO,43,RES,RES,no,1304
M1DNYECO,43,RES,RES,no,969
M1DNYECO,43,RES,RES,no,983
M1DNYECO,48,RES,CM,yes,2086
M1DNYECO,48,RES,CM,yes,628
M1DNYECO,48,RES,CM,yes,526
M1DNYECO,53,RES,CM,no,621
M1DNYECO,53,RES,CM,no,1054
M1DNYECO,53,RES,CM,no,976
M1DNYECO,64,CM,RES,no,1111
M1DNYECO,64,CM,RES,no,971
M1DNYECO,74,CM,RES,yes,797
M1DNYECO,74,CM,RES,yes,1301
M1DNYECO,74,CM,RES,yes,1141
M1DNYECO,79,CM,CM,no,813
M1DNYECO,79,CM,CM,no,765
M1DNYECO,79,CM,CM,no,1343
M1DNYECO,116,RES,RES,no,967
M1DNYECO,116,RES,RES,no,541
M1DNYECO,116,RES,RES,no,1541
M1DNYECO,121,RES,CM,yes,1550
M1DNYECO,121,RES,CM,yes,782
M1DNYECO,121,RES,CM,yes,974
M1DNYECO,160,RES,CM,no,629
M1DNYECO,160,RES,CM,no,1009
M1DNYECO,160,RES,CM,no,521
TWSXLQ0H,4,CM,RES,yes,1962
TWSXLQ0H,4,CM,RES,yes,1554
TWSXLQ0H,4,CM,RES,yes,1452
TWSXLQ0H,9,RES,CM,yes,2127
TWSXLQ0H,9,RES,CM,yes,1804
TWSXLQ0H,9,RES,CM,yes,1576
TWSXLQ0H,14,RES,CM,no,1322
TWSXLQ0H,14,RES,CM,no,1474
TWSXLQ0H,14,RES,CM,no,2984
TWSXLQ0H,18,CM,RES,no,2388
TWSXLQ0H,18,CM,RES,no,1448
TWSXLQ0H,18,CM,RES,no,1514
TWSXLQ0H,27,RES,RES,no,1510
TWSXLQ0H,27,RES,RES,no,1488
TWSXLQ0H,27,RES,RES,no,1713
TWSXLQ0H,32,CM,CM,yes,1813
TWSXLQ0H,32,CM,CM,yes,1159
TWSXLQ0H,32,CM,CM,yes,881
TWSXLQ0H,48,RES,CM,yes,1158
TWSXLQ0H,48,RES,CM,yes,1200
TWSXLQ0H,48,RES,CM,yes,1506
TWSXLQ0H,53,RES,CM,no,1466
TWSXLQ0H,53,RES,CM,no,1947
TWSXLQ0H,53,RES,CM,no,1416
TWSXLQ0H,64,CM,RES,no,1118
TWSXLQ0H,64,CM,RES,no,2455
TWSXLQ0H,64,CM,RES,no,1228
TWSXLQ0H,68,CM,CM,yes,1193
TWSXLQ0H,68,CM,CM,yes,987
TWSXLQ0H,68,CM,CM,yes,979
TWSXLQ0H,79,CM,CM,no,1142
TWSXLQ0H,79,CM,CM,no,1559
TWSXLQ0H,79,CM,CM,no,1035
TWSXLQ0H,85,CM,CM,no,1170
TWSXLQ0H,85,CM,CM,no,2264
TWSXLQ0H,85,CM,CM,no,757
TWSXLQ0H,89,CM,RES,no,1223
TWSXLQ0H,89,CM,RES,no,2028
TWSXLQ0H,89,CM,RES,no,1139
TWSXLQ0H,95,RES,CM,no,1017
TWSXLQ0H,95,RES,CM,no,1084
TWSXLQ0H,95,RES,CM,no,1281
TWSXLQ0H,101,CM,RES,yes,1061
TWSXLQ0H,101,CM,RES,yes,2116
TWSXLQ0H,101,CM,RES,yes,1230
TWSXLQ0H,111,RES,RES,yes,1379
TWSXLQ0H,111,RES,RES,yes,982
TWSXLQ0H,111,RES,RES,yes,1938
TWSXLQ0H,116,RES,RES,no,1102
TWSXLQ0H,116,RES,RES,no,1156
TWSXLQ0H,116,RES,RES,no,1328
TWSXLQ0H,126,RES,CM,yes,965
TWSXLQ0H,126,RES,CM,yes,1187
TWSXLQ0H,126,RES,CM,yes,1806
TWSXLQ0H,136,RES,RES,no,1128
TWSXLQ0H,136,RES,RES,no,1238
TWSXLQ0H,136,RES,RES,no,1292
TWSXLQ0H,145,CM,RES,no,1249
TWSXLQ0H,145,CM,RES,no,1195
TWSXLQ0H,145,CM,RES,no,927
TWSXLQ0H,154,RES,RES,yes,898
TWSXLQ0H,154,RES,RES,yes,1005
TWSXLQ0H,154,RES,RES,yes,1152
TWSXLQ0H,160,RES,CM,no,1422
TWSXLQ0H,160,RES,CM,no,1273
TWSXLQ0H,160,RES,CM,no,1206
9PGXTJYI,4,CM,RES,yes,1201
9PGXTJYI,4,CM,RES,yes,997
9PGXTJYI,4,CM,RES,yes,2277
9PGXTJYI,9,RES,CM,yes,1672
9PGXTJYI,9,RES,CM,yes,1207
9PGXTJYI,9,RES,CM,yes,1110
9PGXTJYI,14,RES,CM,no,1439
9PGXTJYI,14,RES,CM,no,952
9PGXTJYI,14,RES,CM,no,1447
9PGXTJYI,18,CM,RES,no,1431
9PGXTJYI,18,CM,RES,no,985
9PGXTJYI,18,CM,RES,no,1099
9PGXTJYI,32,CM,CM,yes,968
9PGXTJYI,32,CM,CM,yes,1001
9PGXTJYI,32,CM,CM,yes,1106
9PGXTJYI,38,RES,RES,yes,1795
9PGXTJYI,38,RES,RES,yes,1828
9PGXTJYI,38,RES,RES,yes,2939
9PGXTJYI,43,RES,RES,no,1181
9PGXTJYI,43,RES,RES,no,938
9PGXTJYI,43,RES,RES,no,1026
9PGXTJYI,48,RES,CM,yes,2981
9PGXTJYI,48,RES,CM,yes,1237
9PGXTJYI,48,RES,CM,yes,1051
9PGXTJYI,68,CM,CM,yes,986
9PGXTJYI,68,CM,CM,yes,1020
9PGXTJYI,68,CM,CM,yes,879
9PGXTJYI,74,CM,RES,yes,913
9PGXTJYI,74,CM,RES,yes,799
9PGXTJYI,74,CM,RES,yes,827
9PGXTJYI,85,CM,CM,no,1859
9PGXTJYI,85,CM,CM,no,1085
9PGXTJYI,85,CM,CM,no,908
9PGXTJYI,89,CM,RES,no,2892
9PGXTJYI,89,CM,RES,no,1115
9PGXTJYI,89,CM,RES,no,2391
9PGXTJYI,106,CM,CM,yes,1209
9PGXTJYI,106,CM,CM,yes,743
9PGXTJYI,106,CM,CM,yes,998
9PGXTJYI,111,RES,RES,yes,1082
9PGXTJYI,111,RES,RES,yes,957
9PGXTJYI,111,RES,RES,yes,768
9PGXTJYI,116,RES,RES,no,945
9PGXTJYI,116,RES,RES,no,909
9PGXTJYI,116,RES,RES,no,870
9PGXTJYI,126,RES,CM,yes,903
9PGXTJYI,126,RES,CM,yes,1028
9PGXTJYI,126,RES,CM,yes,1078
9PGXTJYI,136,RES,RES,no,1006
9PGXTJYI,136,RES,RES,no,764
9PGXTJYI,136,RES,RES,no,1157
9PGXTJYI,140,CM,CM,no,870
9PGXTJYI,140,CM,CM,no,1133
9PGXTJYI,140,CM,CM,no,1031
9PGXTJYI,145,CM,RES,no,1051
9PGXTJYI,145,CM,RES,no,870
9PGXTJYI,145,CM,RES,no,1318
9PGXTJYI,150,CM,CM,yes,1043
9PGXTJYI,150,CM,CM,yes,887
9PGXTJYI,150,CM,CM,yes,1154
9PGXTJYI,154,RES,RES,yes,891
9PGXTJYI,154,RES,RES,yes,1018
9PGXTJYI,154,RES,RES,yes,1602
MNACN0AB,4,CM,RES,yes,2541
MNACN0AB,4,CM,RES,yes,1409
MNACN0AB,4,CM,RES,yes,1201
